BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
119068, 2259 ADAM CLAYTON POWELL JR BL NEW YORK NY, 10027, 2020, 0, DX410043OM, OM, CLOSED, 12/07/2015, 05/20/2016, GP, ROM-00047-16, INTERCOM, 8000.00, 8000.00, 07/01/2015
119068, 2259 ADAM CLAYTON POWELL JR BL NEW YORK NY, 10027, 2020, 0, DX410043OM, OM, CLOSED, 12/07/2015, 05/20/2016, GP, ROM-00047-16, CAMERAS, 12500.00, 12500.00, 07/01/2015
129354, 2285 ADAM CLAYTON POWELL JR BL NEW YORK NY, 10030, 2020, 0, EM410017OM, OM, CLOSED, 01/15/2016, 09/21/2016, GR, ROM-00136-16, FLOORING, 27800.00, 27800.00, 07/01/2015
129354, 2285 ADAM CLAYTON POWELL JR BL NEW YORK NY, 10030, 2020, 0, EM410017OM, OM, CLOSED, 01/15/2016, 09/21/2016, GR, ROM-00136-16, INTERCOM, 10500.00, 10500.00, 07/01/2015
130613, 2505 ADAM CLAYTON POWELL JR BL NEW YORK NY, 10039, 2020, 0, BR410003X, X, CLOSED, 06/07/2013, 06/10/2013, CW, RX-00007-13
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, DR610155OM, OM, CLOSED, 06/10/2015, 03/24/2016, GP, ROM-00026-16, ELEVATOR UPGRADING, 130332.00, 130332.00, 08/26/2013
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, DR610155OM, OM, CLOSED, 06/10/2015, 03/24/2016, GP, ROM-00026-16, APARTMENT WINDOWS, 135800.00, 135790.00, 10/01/2013
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, EQ610075OM, OM, CLOSED, 05/16/2016, 06/01/2017, GP, ROM-00047-17, NEW ROOF, 146271.00, 146271.00, 04/12/2013
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, EQ610075OM, OM, CLOSED, 05/16/2016, 06/01/2017, GP, ROM-00047-17, FACADE, 348350.00, 348350.00, 04/12/2013
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, EQ610075OM, OM, CLOSED, 05/16/2016, 06/01/2017, GP, ROM-00047-17, ASBESTOS REMOVAL, 75000.00, 73800.00, 08/14/2013
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, FN610013X, X, CLOSED, 02/09/2017, 02/10/2017, GP, RX-00002-17
103437, 9 TO 15 ADRIAN AVE BRONX NY, 10463, 2020, 0, GO610015X, X, CLOSED, 03/23/2018, 03/26/2018, GP, RX-00002-18
104707, 157 TO 159 ALLEN ST NEW YORK NY, 10002, 2020, 0, YD410057OM, OM, CLOSED, 04/21/2010, 12/16/2010, GR, RXX-000125-20, POINTNG & WATERPROOF, 113550.00, 113550.00, 09/07/2009
104707, 157 TO 159 ALLEN ST NEW YORK NY, 10002, 2020, 0, ZH410049OM, OM, CLOSED, 08/23/2011, 08/31/2012, GP, ROM-00084-12, ELEVATOR UPGRADING, 99675.00, 98401.80, 04/01/2011
104707, 157 TO 159 ALLEN ST NEW YORK NY, 10002, 2020, 0, EU410011OM, OM, CLOSED, 09/16/2016, 02/28/2017, GP, RRK-00004-18, BOILER/BURNER, 77674.00, 71506.50, 06/26/2013
104707, 157 TO 159 ALLEN ST NEW YORK NY, 10002, 2020, 0, EU410011OM, OM, CLOSED, 09/16/2016, 02/28/2017, GP, RRK-00004-18, ASBESTOS ABATEMENT, 7700.00, 7700.00, 05/30/2013
123557, 3 ALLEN ST NEW YORK NY, 10002, 2020, 0, ZL430075OM, OM, CLOSED, 12/29/2011, 06/28/2012, DE, ROM-00042-12, REPIPING, 26800.00, 0, 03/25/2008
123557, 3 ALLEN ST NEW YORK NY, 10002, 2020, 0, ZL430075OM, OM, CLOSED, 12/29/2011, 06/28/2012, DE, ROM-00042-12, SEWER/IRON PIPING, 22700.00, 0, 03/25/2008
123557, 3 ALLEN ST NEW YORK NY, 10002, 2020, 0, ZL430075OM, OM, CLOSED, 12/29/2011, 06/28/2012, DE, ROM-00042-12, SEWER/WATER PIPING, 15900.00, 0, 03/25/2008
123557, 3 ALLEN ST NEW YORK NY, 10002, 2020, 0, ZL430075OM, OM, CLOSED, 12/29/2011, 06/28/2012, DE, ROM-00042-12, BATHROOM FIXTURES, 13750.00, 0, 03/25/2008
132430, 13 ALLEN ST NEW YORK NY, 10002, 2020, 0, FQ430086OM, OM, CLOSED, 05/19/2017, 05/11/2018, GP, ROM-00048-18, FLOORING-PUBLIC AREA, 32564.41, 30666.96, 03/27/2017
132430, 13 ALLEN ST NEW YORK NY, 10002, 2020, 0, FQ430086OM, OM, CLOSED, 05/19/2017, 05/11/2018, GP, ROM-00048-18, INTERCOM, 9500.00, 9143.23, 11/13/2016
132430, 13 ALLEN ST NEW YORK NY, 10002, 2020, 0, FQ430086OM, OM, CLOSED, 05/19/2017, 05/11/2018, GP, ROM-00048-18, NEW ROOF, 22500.00, 22500.00, 04/15/2015
132430, 13 ALLEN ST NEW YORK NY, 10002, 2020, 0, FQ430086OM, OM, CLOSED, 05/19/2017, 05/11/2018, GP, ROM-00048-18, ENTRANCE DOORS, 7600.00, 7600.00, 04/24/2017
120409, 46 ALLEN ST NEW YORK NY, 10002, 2020, 0, FM430034OM, OM, CLOSED, 01/10/2017, 05/09/2017, GP, ROM-00041-17, BOILER/BURNER, 144200.00, 119907.00, 09/18/2015
102268, 164 ALLEN ST NEW YORK NY, 10002, 2019, 1, BM430015OM, OM, CLOSED, 01/02/2013, 04/04/2013, GP, RTOM-0001-13, BOILER/BURNER, 36500.00, 35695.70, 12/01/2010
102268, 164 ALLEN ST NEW YORK NY, 10002, 2019, 1, BM430015OM, OM, CLOSED, 01/02/2013, 04/04/2013, GP, RTOM-0001-13, OILTANK, 5008.25, 3650.00, 12/01/2010
102268, 164 ALLEN ST NEW YORK NY, 10002, 2019, 1, BM430015OM, OM, CLOSED, 01/02/2013, 04/04/2013, GP, RTOM-0001-13, HEAT TIMER, 1250.00, 1250.00, 12/01/2010
102268, 164 ALLEN ST NEW YORK NY, 10002, 2019, 1, BM430015OM, OM, CLOSED, 01/02/2013, 04/04/2013, GP, RTOM-0001-13, RELAY, 1233.00, 1233.00, 12/01/2010
126512, 1508 TO 1510 AMSTERDAM AVE NEW YORK NY, 10031, 2020, 0, CN430029X, X, CLOSED, 02/20/2014, 02/24/2014, CW, RTX-0001-14
121428, 1588 TO 1594 AMSTERDAM AVE NEW YORK NY, 10031, 2018, 2, BW430080OM, OM, CLOSED, 11/29/2013, 04/11/2014, GP, ROM-00018-14, GAS PEPIPE, 50880.00, 49876.00, 03/09/2013
121428, 1588 TO 1594 AMSTERDAM AVE NEW YORK NY, 10031, 2018, 2, EP430025OM, OM, CLOSED, 04/15/2016, 09/21/2016, GP, ROM-00118-16, BOILER/BURNER, 130000.00, 118812.90, 03/25/2015
121428, 1588 TO 1594 AMSTERDAM AVE NEW YORK NY, 10031, 2018, 2, ET430103OM, OM, CLOSED, 08/31/2016, 11/17/2016, GR, ROM-00133-16, ENTRANCE DOORS, 10890.00, 10890.00, 08/06/2015
121428, 1588 TO 1594 AMSTERDAM AVE NEW YORK NY, 10031, 2018, 2, ET430103OM, OM, CLOSED, 08/31/2016, 11/17/2016, GR, ROM-00133-16, INTERCOM, 5790.00, 5790.00, 08/06/2015
109596, 2153 TO 2155 AMSTERDAM AVE NEW YORK NY, 10032, 2019, 0, HQ410100OM, OM, OPEN, 05/07/2019, N/A, NONE, MJC, BOILER/BURNER, 182245.40, 0, 01/09/2019
112726, 510 TO 512 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 6, GX430044OM, OM, CLOSED, 12/10/2018, 12/27/2019, DE, A1A99, HALLWAY RENOVATION, 225390.00, 0, 09/17/2015
112726, 510 TO 512 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 6, GX430044OM, OM, CLOSED, 12/10/2018, 12/27/2019, DE, A1A99, RELATED HALLWAY WORK, 17676.30, 0, 08/13/2015
112726, 510 TO 512 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 6, GX430044OM, OM, CLOSED, 12/10/2018, 12/27/2019, DE, A1A99, TV/SECURITY SYSTEM, 22242.00, 0, 10/16/2015
112726, 510 TO 512 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 6, GX430044OM, OM, CLOSED, 12/10/2018, 12/27/2019, DE, A1A99, REWIRING, 22331.00, 0, 06/01/2016
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XC410158OM, OM, CLOSED, 03/31/2009, 05/06/2010, GR, RXX-000922-18, APARTMENT WINDOWS, 404581.00, 404581.00, 12/01/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XC410158OM, OM, CLOSED, 03/31/2009, 05/06/2010, GR, RXX-000922-18, TERRACE DOORS, 153760.00, 153760.00, 12/01/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XC410158OM, OM, CLOSED, 03/31/2009, 05/06/2010, GR, RXX-000922-18, SIDEWALK BRIDGING, 43500.00, 43500.00, 01/12/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XH410065OM, OM, CLOSED, 08/26/2009, 04/22/2010, GP, RISF-00086-15, CCTV/SECURITY SYSTEM, 13692.00, 13692.00, 11/17/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XH410065OM, OM, CLOSED, 08/26/2009, 04/22/2010, GP, RISF-00086-15, COXIAL CABLES(ELEV.), 5900.00, 5900.00, 11/17/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XH410065OM, OM, CLOSED, 08/26/2009, 04/22/2010, GP, RISF-00086-15, PARKING FENCE & GATE, 15000.00, 0.00, 07/23/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XH410065OM, OM, CLOSED, 08/26/2009, 04/22/2010, GP, RISF-00086-15, BSMT.FENCE_& GATE, 3450.00, 0.00, 11/07/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, LOBBY RENOVATION, 80000.00, 00000.00, 07/02/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, INSTALL BLACKTOP, 1750.00, 0000.00, 06/14/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, FLOOR HONING, 2922.75, 0000.00, 04/20/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, FLOOR PATCHING, 2475.00, 0000.00, 07/29/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, ENT/VESTIBLE DOORS, 23975.00, 23975.00, 01/14/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, INTERCOM PANEL, 2125.00, 2125.00, 12/01/2008
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, COMMUNITY ROOM DOOR, 750.00, 000.00, 04/22/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, XL410040OM, OM, CLOSED, 12/24/2009, 09/23/2010, GP, RISF-00072-15, REAR ENTRANCE DOORS, 3000.00, 3000.00, 02/15/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, REPLACE COMPACTOR, 8000.00, 8000.00, 09/08/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, REPLACE HOPPER DOOR, 16000.00, 16000.00, 09/08/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, HOPP DOOR TILE WALL, 4400.00, 4400.00, 10/26/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, HOPPER RMS TILE WALL, 700.00, 700.00, 12/16/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, ASBESTORS REMOVAL, 2200.00, 2200.00, 11/09/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, AIR MONITORING, 505.00, 505.00, 12/03/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YC410024OM, OM, CLOSED, 03/02/2010, 01/26/2011, GP, RISF-00061-15, COMPACTOR INSPECTION, 700.00, 0.00, 01/11/2010
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YL410008OM, OM, CLOSED, 12/01/2010, 06/03/2011, GR, RISF-00038-15, CONCRETE REPLACEMENT, 12625.98, 12625.98, 12/03/2009
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, AS410070OM, OM, CLOSED, 07/17/2012, 08/19/2013, VO, MYN
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, BS410068OM, OM, CLOSED, 07/17/2013, 04/14/2014, GR, ROM-00015-14, GARAGE DOOR REPL., 3200.00, 3200.00, 03/20/2013
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, ER410043OM, OM, CLOSED, 06/20/2016, 10/31/2016, GP, ROM-00107-16, 2 BACKFLOW DEVICES, 24525.00, 23325.00, 08/10/2012
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, ER410043OM, OM, CLOSED, 06/20/2016, 10/31/2016, GP, ROM-00107-16, BACKFLW ENGINEERING, 3500.00, 3500.00, 08/10/2012
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, IQ410009OM, OM, OPEN, 05/11/2020, N/A, GP, MRM2, FACADE/BALCONY, 2352055.75, 0, 06/23/2016
138826, 765 TO 775 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, IQ410009OM, OM, OPEN, 05/11/2020, N/A, GP, MRM2, FACADE/BLCNY ENGG, 190383.90, 0, 10/23/2013
115766, 992 TO 996 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, DS430009OM, OM, CLOSED, 07/01/2015, 02/10/2016, GP, RISF-00035-17, GAS PIPING/ENGINEER, 96650.00, 89153.50, 12/18/2014
115766, 992 TO 996 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, FQ430043OM, OM, CLOSED, 05/18/2017, 10/02/2017, GR, ROM-00083-17, BURNER, 51000.00, 51000.00, 06/25/2015
115766, 992 TO 996 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, FQ430043OM, OM, CLOSED, 05/18/2017, 10/02/2017, GR, ROM-00083-17, FUEL TANKS, 9000.00, 9000.00, 05/01/2015
111913, 349 AMSTERDAM AVE NEW YORK NY, 10024, 2017, 0, XD430104OM, OM, CLOSED, 04/22/2009, 01/13/2010, GR, RXX-000915-18, BOILER, 17900.00, 17900.00, 10/08/2007
100957, 353 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 0, ZG410030OM, OM, CLOSED, 07/26/2011, 09/23/2011, GR, RXA-000810-19, NEW BOILER, 32750.00, 32750.00, 01/07/2010
131804, 407 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 0, GM410110OM, OM, CLOSED, 01/19/2018, 08/30/2018, GP, ROM-00073-18, BOILER/BURNER, 38552.38, 27258.00, 11/05/2016
116411, 450 AMSTERDAM AVE NEW YORK NY, 10024, 2012, 0, EN420032OM, OM, CLOSED, 02/09/2016, 06/10/2016, GP, ROM-00064-16, EXTERIOR RESTORATION, 147035.00, 140815.00, 10/27/2014
109114, 462 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 1, HP430098OM, OM, OPEN, 04/22/2019, N/A, NONE, MCF, WINDOW REPLACEMENT, 92222.75, 0, 02/01/2018
109114, 462 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 1, HP430098OM, OM, OPEN, 04/22/2019, N/A, NONE, MCF, WINDOW REPAIR, 8700.00, 0, 05/01/2018
109114, 462 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 1, HP430098OM, OM, OPEN, 04/22/2019, N/A, NONE, MCF, BOILER REPLACEMENT, 48900.00, 0, 12/01/2018
109114, 462 AMSTERDAM AVE NEW YORK NY, 10024, 2020, 1, HP430098OM, OM, OPEN, 04/22/2019, N/A, NONE, MCF, NEW ROOF, 16900.00, 0, 05/01/2018
108447, 710 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YB430032OM, OM, CLOSED, 02/16/2010, 12/13/2010, GP, RISF-00013-14, MAILBOX | DOORS | ETC, 174017.00, 86499.97, 03/08/2008
108447, 710 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, YB430033OM, OM, CLOSED, 02/16/2010, 03/03/2011, GR, RXX-000803-19, FRNT/REAR FIRE ESCPE, 28770.00, 28770.00, 05/15/2009
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, XC430048OM, OM, CLOSED, 03/10/2009, 02/04/2010, GR, RXX-000915-18, ELEVATOR UPGRADING, 305600.00, 305600.00, 05/17/2007
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, XG430059OM, OM, CLOSED, 07/21/2009, 03/05/2010, DE, RISF-00088-14, LOBBY & HALLWAY, 210167.26, 0, 08/12/2008
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, ZA430016OM, OM, CLOSED, 01/18/2011, 09/02/2011, DE, RXA-000810-19, PIPING/VALVE REPLAC., 68500.00, 0, 05/28/2009
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, ZA430016OM, OM, CLOSED, 01/18/2011, 09/02/2011, DE, RXA-000810-19, NEW BOOSTER PUMP, 6950.00, 0, 11/11/2009
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, ZE430025OM, OM, CLOSED, 05/06/2011, 05/17/2012, GP, ROM-00031-12, FACADE/POINTING | ETC., 1031592.53, 852450.88, 07/30/2008
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, ZI430061OM, OM, CLOSED, 09/23/2011, 01/13/2012, GR, ROM-00006-12, TV/SECURITY SYSTEM, 14334.73, 14334.73, 05/10/2010
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, DW430012OM, OM, CLOSED, 11/13/2015, 03/31/2016, GP, ROM-00027-16, BACKFLOW PREVENTOR, 10441.11, 8990.00, 01/14/2013
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, DX430051OM, OM, CLOSED, 12/29/2015, 07/27/2016, GP, ROM-00072-16, REWIRING, 653661.50, 645803.25, 10/10/2013
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, DX430051OM, OM, CLOSED, 12/29/2015, 07/27/2016, GP, ROM-00072-16, RESTORED APT WALLS, 97815.00, 97815.00, 11/03/2014
116763, 850 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 2, GV420008OM, OM, CLOSED, 10/11/2018, 01/25/2019, DE, A1A99, BOILER/BURNER, 458508.55, 0, 12/05/2013
116762, 852 AMSTERDAM AVE NEW YORK NY, 10025, 2020, 0, EM410055OM, OM, CLOSED, 01/28/2016, 03/17/2016, DE, ROM-00029-16, REPLACED WATER MAIN, 11500.00, 0, 09/12/2013
